"gene_id","avg_rank"
"ENSG00000139915",2288.6
"ENSG00000231533",2289.8
"ENSG00000100505",2290.6
"ENSG00000112773",2292.4
"ENSG00000227220",2292.6
"ENSG00000186469",2292.6
"ENSG00000148680",2293.2
"ENSG00000149948",2293.2
"ENSG00000053328",2294.2
"ENSG00000168229",2294.8
"ENSG00000226688",2295.8
"ENSG00000111907",2297.6
"ENSG00000237356",2297.8
"ENSG00000285875",2298.6
"ENSG00000235269",2298.8
"ENSG00000203799",2298.8
"ENSG00000138134",2298.8
"ENSG00000139292",2299
"ENSG00000111912",2299.2
"ENSG00000118491",2299.2
"ENSG00000112306",2300
"ENSG00000249853",2300.6
"ENSG00000108231",2301
"ENSG00000236700",2301.4
"ENSG00000165899",2302
"ENSG00000155629",2303.2
"ENSG00000139946",2303.2
"ENSG00000257894",2303.8
"ENSG00000164442",2303.8
"ENSG00000074706",2304.8
"ENSG00000148773",2305.2
"ENSG00000175048",2305.8
"ENSG00000139970",2306.2
"ENSG00000231028",2307.4
"ENSG00000164484",2307.8
"ENSG00000027075",2308.2
"ENSG00000290067",2308.8
"ENSG00000154269",2309.2
"ENSG00000237499",2309.6
"ENSG00000126785",2310
"ENSG00000228334",2311.4
"ENSG00000198774",2311.4
"ENSG00000078269",2315.2
"ENSG00000006468",2315.4
"ENSG00000133640",2315.8
"ENSG00000226445",2316.2
"ENSG00000186340",2316.6
"ENSG00000288714",2316.6
"ENSG00000229981",2317
"ENSG00000120262",2317.2
"ENSG00000229017",2318
"ENSG00000130649",2318.2
"ENSG00000139304",2318.8
"ENSG00000257322",2318.8
"ENSG00000140044",2319
"ENSG00000228598",2319.2
"ENSG00000119686",2320.2
"ENSG00000136040",2320.8
"ENSG00000257878",2321
"ENSG00000277851",2322.6
"ENSG00000026297",2323
"ENSG00000291237",2323.2
"ENSG00000255470",2323.6
"ENSG00000053918",2323.6
"ENSG00000003147",2324
"ENSG00000285162",2324
"ENSG00000230333",2324
"ENSG00000021645",2324.2
"ENSG00000122574",2324.4
"ENSG00000106100",2324.8
"ENSG00000225437",2325.2
"ENSG00000164694",2325.6
"ENSG00000139354",2325.8
"ENSG00000236303",2326.4
"ENSG00000100629",2326.8
"ENSG00000223838",2327.6
"ENSG00000146530",2328.4
"ENSG00000184956",2328.4
"ENSG00000185070",2329.6
"ENSG00000258733",2330.6
"ENSG00000110680",2330.8
"ENSG00000152315",2333.2
"ENSG00000122641",2333.8
"ENSG00000237400",2334.4
"ENSG00000227191",2335.2
"ENSG00000005108",2335.2
"ENSG00000134339",2335.4
"ENSG00000237070",2335.6
"ENSG00000074590",2335.8
"ENSG00000140092",2336
"ENSG00000223561",2336.4
"ENSG00000151136",2337.2
"ENSG00000140090",2337.2
"ENSG00000100600",2338.4
"ENSG00000011347",2339.4
"ENSG00000134824",2340
"ENSG00000149485",2340.8
"ENSG00000232072",2341.4
"ENSG00000183273",2342
"ENSG00000127152",2342.2
"ENSG00000179088",2343
"ENSG00000150977",2343.2
"ENSG00000224017",2345.4
"ENSG00000213462",2345.6
"ENSG00000214548",2346.4
"ENSG00000225746",2347.6
"ENSG00000137478",2348.4
"ENSG00000006576",2348.4
"ENSG00000233854",2348.6
"ENSG00000285964",2348.8
"ENSG00000236197",2350
"ENSG00000157570",2350.8
"ENSG00000211895",2351
"ENSG00000169902",2351.2
"ENSG00000151952",2352.2
"ENSG00000148942",2352.4
"ENSG00000211899",2353.4
"ENSG00000167996",2353.4
"ENSG00000175538",2354.2
"ENSG00000287373",2355.4
"ENSG00000127863",2355.6
"ENSG00000206190",2355.6
"ENSG00000166206",2356.6
"ENSG00000182256",2357.6
"ENSG00000086730",2358.4
"ENSG00000164604",2359
"ENSG00000187391",2359.4
"ENSG00000151376",2361
"ENSG00000175115",2361.6
"ENSG00000250519",2361.6
"ENSG00000156738",2362.4
"ENSG00000248905",2362.8
"ENSG00000198822",2363.4
"ENSG00000285921",2363.8
"ENSG00000274150",2364.6
"ENSG00000259245",2365.2
"ENSG00000105784",2365.2
"ENSG00000134138",2366.4
"ENSG00000287733",2367.2
"ENSG00000259434",2367.4
"ENSG00000120693",2367.6
"ENSG00000127989",2367.8
"ENSG00000106258",2368.6
"ENSG00000133107",2369.2
"ENSG00000128578",2369.4
"ENSG00000171631",2369.4
"ENSG00000127920",2369.4
"ENSG00000164867",2369.8
"ENSG00000175779",2369.8
"ENSG00000225546",2370.8
"ENSG00000259345",2370.8
"ENSG00000198010",2371.2
"ENSG00000102445",2371.4
"ENSG00000187416",2372.6
"ENSG00000275342",2373.2
"ENSG00000132965",2373.2
"ENSG00000164675",2373.2
"ENSG00000255929",2373.2
"ENSG00000243797",2373.4
"ENSG00000254367",2373.6
"ENSG00000105939",2373.6
"ENSG00000166073",2373.8
"ENSG00000173281",2374.2
"ENSG00000171044",2375.4
"ENSG00000136573",2375.8
"ENSG00000255234",2376
"ENSG00000105835",2376.6
"ENSG00000134627",2377
"ENSG00000226846",2378.6
"ENSG00000164825",2378.6
"ENSG00000076706",2380.2
"ENSG00000135272",2380.2
"ENSG00000215483",2380.6
"ENSG00000137672",2381
"ENSG00000211751",2381.2
"ENSG00000173535",2381.4
"ENSG00000137872",2381.8
"ENSG00000082175",2382.2
"ENSG00000139734",2382.4
"ENSG00000253184",2382.4
"ENSG00000110324",2383.6
"ENSG00000285909",2384.4
"ENSG00000166147",2384.4
"ENSG00000258227",2384.4
"ENSG00000175445",2384.6
"ENSG00000174469",2385.8
"ENSG00000156675",2387
"ENSG00000286330",2387.8
"ENSG00000168615",2388.2
"ENSG00000273415",2388.4
"ENSG00000120885",2388.8
"ENSG00000136111",2389.4
"ENSG00000253690",2390.6
"ENSG00000109943",2390.8
"ENSG00000120875",2391.2
"ENSG00000197535",2391.4
"ENSG00000104760",2391.4
"ENSG00000131203",2392.6
"ENSG00000166415",2393.2
"ENSG00000288016",2394.6
"ENSG00000137673",2394.6
"ENSG00000198851",2396.2
"ENSG00000160593",2396.4
"ENSG00000008988",2396.6
"ENSG00000171840",2397.6
"ENSG00000125257",2398.8
"ENSG00000167910",2398.8
"ENSG00000104635",2399
"ENSG00000010278",2399.2
"ENSG00000137575",2399.2
"ENSG00000255274",2400.4
"ENSG00000176907",2400.8
"ENSG00000187608",2401
"ENSG00000227634",2401.4
"ENSG00000116251",2401.6
"ENSG00000171612",2401.6
"ENSG00000147485",2402
"ENSG00000175147",2402.2
"ENSG00000234593",2402.2
"ENSG00000162444",2402.2
"ENSG00000142634",2402.8
"ENSG00000280222",2402.8
"ENSG00000288818",2402.8
"ENSG00000230424",2403
"ENSG00000169991",2403.4
"ENSG00000162551",2403.4
"ENSG00000117115",2403.6
"ENSG00000184454",2403.6
"ENSG00000010610",2404.2
"ENSG00000179002",2404.2
"ENSG00000182667",2404.2
"ENSG00000007968",2404.4
"ENSG00000164687",2404.4
"ENSG00000197880",2404.6
"ENSG00000121039",2404.6
"ENSG00000256717",2404.6
"ENSG00000253368",2404.6
"ENSG00000117632",2405
"ENSG00000227050",2405.2
"ENSG00000121769",2405.8
"ENSG00000142676",2406
"ENSG00000134668",2406
"ENSG00000029534",2406
"ENSG00000284543",2406.2
"ENSG00000284721",2406.2
"ENSG00000253281",2406.4
"ENSG00000066056",2406.4
"ENSG00000287703",2406.6
"ENSG00000137834",2406.6
"ENSG00000286433",2407
"ENSG00000168389",2407
"ENSG00000163909",2407
"ENSG00000272145",2407.2
"ENSG00000130770",2407.4
"ENSG00000044012",2407.4
"ENSG00000188060",2407.6
"ENSG00000243710",2407.8
"ENSG00000137819",2408
"ENSG00000290466",2408
"ENSG00000142910",2408.2
"ENSG00000205268",2408.6
"ENSG00000187513",2408.6
"ENSG00000139044",2408.8
"ENSG00000132854",2408.8
"ENSG00000157193",2408.8
"ENSG00000132122",2409
"ENSG00000079739",2409
"ENSG00000134690",2409.2
"ENSG00000229846",2409.2
"ENSG00000227070",2409.4
"ENSG00000242396",2409.4
"ENSG00000121005",2409.6
"ENSG00000227742",2409.6
"ENSG00000116990",2409.8
"ENSG00000169213",2409.8
"ENSG00000084070",2410
"ENSG00000283445",2410
"ENSG00000245750",2410.2
"ENSG00000234807",2410.2
"ENSG00000152763",2410.4
"ENSG00000235545",2410.8
"ENSG00000254366",2410.8
"ENSG00000139832",2410.8
"ENSG00000058804",2410.8
"ENSG00000237928",2410.8
"ENSG00000085999",2411.2
"ENSG00000104341",2411.6
"ENSG00000269113",2411.8
"ENSG00000177606",2411.8
"ENSG00000185942",2411.8
"ENSG00000162623",2412
"ENSG00000250295",2412.2
"ENSG00000183715",2412.4
"ENSG00000162391",2412.4
"ENSG00000223949",2412.6
"ENSG00000076554",2413
"ENSG00000069493",2413.2
"ENSG00000102452",2413.2
"ENSG00000116717",2413.6
"ENSG00000178965",2413.8
"ENSG00000271200",2413.8
"ENSG00000285407",2413.8
"ENSG00000132855",2414
"ENSG00000164683",2414
"ENSG00000254689",2414.4
"ENSG00000142875",2414.6
"ENSG00000142867",2415.2
"ENSG00000153904",2415.4
"ENSG00000234184",2415.4
"ENSG00000233008",2415.8
"ENSG00000285201",2416
"ENSG00000285210",2416
"ENSG00000156482",2416.6
"ENSG00000267272",2417
"ENSG00000253394",2417.2
"ENSG00000154511",2417.4
"ENSG00000171492",2418
"ENSG00000288826",2418.6
"ENSG00000143036",2419
"ENSG00000259692",2419.2
"ENSG00000023909",2419.2
"ENSG00000271092",2419.2
"ENSG00000117600",2419.4
"ENSG00000249917",2419.4
"ENSG00000237568",2419.4
"ENSG00000085433",2419.6
"ENSG00000287406",2419.8
"ENSG00000162631",2420
"ENSG00000164935",2420
"ENSG00000184371",2420
"ENSG00000253320",2420.2
"ENSG00000116396",2420.2
"ENSG00000226822",2420.4
"ENSG00000228086",2420.4
"ENSG00000099260",2420.6
"ENSG00000259834",2420.8
"ENSG00000271578",2420.8
"ENSG00000172322",2421.2
"ENSG00000104435",2421.4
"ENSG00000121933",2421.4
"ENSG00000134245",2421.8
"ENSG00000134184",2421.8
"ENSG00000231128",2422
"ENSG00000132561",2422.2
"ENSG00000286675",2422.4
"ENSG00000081026",2422.6
"ENSG00000289041",2423
"ENSG00000228035",2423.2
"ENSG00000143376",2423.2
"ENSG00000180694",2423.4
"ENSG00000203865",2423.4
"ENSG00000224238",2423.6
"ENSG00000143061",2423.8
"ENSG00000188610",2424
"ENSG00000282022",2424
"ENSG00000140538",2424.2
"ENSG00000286308",2424.2
"ENSG00000228013",2424.2
"ENSG00000116874",2424.4
"ENSG00000245648",2424.6
"ENSG00000163131",2424.6
"ENSG00000198019",2424.8
"ENSG00000270872",2425
"ENSG00000139926",2425.8
"ENSG00000136999",2425.8
"ENSG00000278811",2425.8
"ENSG00000229021",2426.2
"ENSG00000132704",2426.2
"ENSG00000159450",2426.4
"ENSG00000224943",2426.4
"ENSG00000132677",2426.8
"ENSG00000163221",2427
"ENSG00000172164",2427
"ENSG00000143546",2427.2
"ENSG00000158882",2428
"ENSG00000143627",2428.2
"ENSG00000018625",2428.2
"ENSG00000181036",2428.6
"ENSG00000258551",2428.6
"ENSG00000273112",2428.6
"ENSG00000132688",2429
"ENSG00000225217",2429
"ENSG00000177807",2429
"ENSG00000118217",2429.2
"ENSG00000122223",2429.4
"ENSG00000176463",2429.6
"ENSG00000289768",2429.8
"ENSG00000162747",2430
"ENSG00000143179",2430
"ENSG00000162745",2430.2
"ENSG00000162733",2430.6
"ENSG00000244682",2430.6
"ENSG00000117477",2431
"ENSG00000143195",2431.2
"ENSG00000174175",2431.2
"ENSG00000117152",2431.2
"ENSG00000229588",2431.2
"ENSG00000143167",2431.4
"ENSG00000232892",2431.4
"ENSG00000253434",2431.8
"ENSG00000140563",2431.8
"ENSG00000228697",2432
"ENSG00000158869",2432.2
"ENSG00000231407",2432.2
"ENSG00000235303",2432.6
"ENSG00000253741",2433
"ENSG00000060138",2433.4
"ENSG00000135845",2433.4
"ENSG00000156804",2433.6
"ENSG00000198574",2433.6
"ENSG00000180999",2433.8
"ENSG00000116147",2434
"ENSG00000249816",2434.4
"ENSG00000188906",2434.4
"ENSG00000227579",2434.8
"ENSG00000155792",2435
"ENSG00000117479",2435
"ENSG00000253111",2435.2
"ENSG00000259134",2435.2
"ENSG00000224687",2435.4
"ENSG00000162783",2435.6
"ENSG00000197646",2436.2
"ENSG00000180998",2436.2
"ENSG00000259072",2436.4
"ENSG00000275443",2436.4
"ENSG00000117601",2436.8
"ENSG00000259070",2437.2
"ENSG00000247809",2437.4
"ENSG00000198756",2437.4
"ENSG00000255819",2437.8
"ENSG00000289697",2438.8
"ENSG00000042832",2439.2
"ENSG00000173334",2439.8
"ENSG00000251209",2440
"ENSG00000287989",2440.2
"ENSG00000253619",2440.6
"ENSG00000140450",2441
"ENSG00000232212",2441
"ENSG00000133069",2441
"ENSG00000058668",2441
"ENSG00000131773",2441.2
"ENSG00000253573",2441.2
"ENSG00000170382",2441.2
"ENSG00000163485",2441.6
"ENSG00000131979",2441.8
"ENSG00000188783",2442
"ENSG00000162888",2442
"ENSG00000143839",2442.2
"ENSG00000237074",2442.4
"ENSG00000140443",2443
"ENSG00000009790",2443
"ENSG00000163362",2443.2
"ENSG00000226251",2443.4
"ENSG00000161800",2443.6
"ENSG00000096968",2443.6
"ENSG00000162772",2444
"ENSG00000120217",2444.2
"ENSG00000259363",2444.4
"ENSG00000227591",2444.6
"ENSG00000107338",2444.6
"ENSG00000117707",2444.6
"ENSG00000082512",2445
"ENSG00000245164",2445.2
"ENSG00000225233",2445.4
"ENSG00000140470",2445.4
"ENSG00000287684",2446.2
"ENSG00000196878",2446.4
"ENSG00000082482",2446.6
"ENSG00000227496",2446.6
"ENSG00000117594",2446.8
"ENSG00000226349",2447
"ENSG00000143499",2447.6
"ENSG00000286071",2447.6
"ENSG00000235448",2447.8
"ENSG00000236975",2447.8
"ENSG00000257046",2448
"ENSG00000107249",2448.2
"ENSG00000154237",2448.2
"ENSG00000137124",2448.2
"ENSG00000258561",2448.4
"ENSG00000086619",2448.4
"ENSG00000143502",2448.6
"ENSG00000186197",2448.6
"ENSG00000257062",2448.6
"ENSG00000234476",2448.8
"ENSG00000173208",2448.8
"ENSG00000168243",2448.8
"ENSG00000168275",2449
"ENSG00000131873",2449.2
"ENSG00000234464",2449.2
"ENSG00000155816",2449.4
"ENSG00000280587",2449.4
"ENSG00000203697",2449.6
"ENSG00000143819",2450.2
"ENSG00000253288",2450.2
"ENSG00000287738",2450.2
"ENSG00000286774",2450.6
"ENSG00000155875",2450.8
"ENSG00000289439",2451
"ENSG00000135744",2451.2
"ENSG00000272865",2451.2
"ENSG00000196418",2451.4
"ENSG00000232192",2451.6
"ENSG00000230628",2451.8
"ENSG00000289566",2451.8
"ENSG00000035115",2451.8
"ENSG00000172724",2452.2
"ENSG00000147889",2452.4
"ENSG00000119681",2452.4
"ENSG00000134321",2452.4
"ENSG00000118004",2452.4
"ENSG00000123096",2452.6
"ENSG00000143702",2453.8
"ENSG00000076067",2454
"ENSG00000286427",2454
"ENSG00000155886",2454.2
"ENSG00000255886",2454.6
"ENSG00000214842",2454.6
"ENSG00000163032",2454.8
"ENSG00000147872",2454.8
"ENSG00000231482",2455
"ENSG00000260995",2455.2
"ENSG00000283003",2455.4
"ENSG00000118960",2455.4
"ENSG00000182551",2455.6
"ENSG00000227210",2455.6
"ENSG00000173960",2456.2
"ENSG00000228999",2456.2
"ENSG00000205500",2456.4
"ENSG00000153714",2456.4
"ENSG00000225649",2456.6
"ENSG00000289326",2456.6
"ENSG00000163806",2456.8
"ENSG00000226197",2456.8
"ENSG00000084731",2456.8
"ENSG00000262151",2457
"ENSG00000162949",2457
"ENSG00000288553",2457.2
"ENSG00000213626",2457.2
"ENSG00000165140",2457.8
"ENSG00000100596",2457.8
"ENSG00000228563",2457.8
"ENSG00000234378",2458
"ENSG00000179583",2458
"ENSG00000123358",2458.2
"ENSG00000286415",2458.4
"ENSG00000258637",2458.6
"ENSG00000171889",2458.6
"ENSG00000272027",2458.8
"ENSG00000119782",2459
"ENSG00000095383",2459
"ENSG00000138028",2459.4
"ENSG00000152518",2459.6
"ENSG00000171094",2459.8
"ENSG00000138061",2459.8
"ENSG00000250116",2460.4
"ENSG00000279956",2460.4
"ENSG00000148123",2460.6
"ENSG00000262801",2460.8
"ENSG00000170820",2460.8
"ENSG00000285754",2461
"ENSG00000100626",2461.6
"ENSG00000140022",2461.6
"ENSG00000287316",2461.6
"ENSG00000143947",2461.6
"ENSG00000232973",2461.8
"ENSG00000115355",2461.8
"ENSG00000107282",2462
"ENSG00000231918",2462
"ENSG00000286840",2462.4
"ENSG00000115970",2462.4
"ENSG00000165244",2462.4
"ENSG00000273106",2462.8
"ENSG00000226702",2462.8
"ENSG00000119121",2463.2
"ENSG00000286480",2463.2
"ENSG00000143951",2463.4
"ENSG00000177994",2463.8
"ENSG00000115310",2464
"ENSG00000119865",2464.2
"ENSG00000135048",2464.4
"ENSG00000136872",2464.8
"ENSG00000288932",2464.8
"ENSG00000162924",2465
"ENSG00000228590",2465.2
"ENSG00000232046",2465.4
"ENSG00000005187",2465.6
"ENSG00000231024",2465.8
"ENSG00000288869",2466
"ENSG00000286045",2466.2
"ENSG00000179833",2466.4
"ENSG00000166743",2466.6
"ENSG00000227088",2466.6
"ENSG00000066032",2466.8
"ENSG00000288694",2466.8
"ENSG00000258666",2467
"ENSG00000116005",2467
"ENSG00000115423",2467
"ENSG00000152672",2467.2
"ENSG00000163217",2467.4
"ENSG00000116035",2467.4
"ENSG00000152292",2467.4
"ENSG00000165929",2467.6
"ENSG00000065911",2467.6
"ENSG00000140105",2467.8
"ENSG00000087338",2468
"ENSG00000280721",2468
"ENSG00000233060",2468.2
"ENSG00000204291",2468.2
"ENSG00000121152",2468.4
"ENSG00000186854",2468.4
"ENSG00000236469",2468.6
"ENSG00000152284",2468.6
"ENSG00000288771",2468.6
"ENSG00000115539",2468.8
"ENSG00000153563",2469
"ENSG00000106799",2469
"ENSG00000122254",2469.2
"ENSG00000188886",2469.2
"ENSG00000042493",2469.8
"ENSG00000106927",2470.2
"ENSG00000226791",2470.2
"ENSG00000166501",2470.4
"ENSG00000163121",2470.4
"ENSG00000135940",2470.6
"ENSG00000229314",2470.6
"ENSG00000135679",2470.6
"ENSG00000115616",2470.6
"ENSG00000233757",2470.8
"ENSG00000228278",2471
"ENSG00000290551",2471.2
"ENSG00000224509",2471.4
"ENSG00000170500",2472
"ENSG00000163006",2472
"ENSG00000198203",2472
"ENSG00000285016",2472.4
"ENSG00000115598",2472.6
"ENSG00000180447",2472.8
"ENSG00000107130",2473.2
"ENSG00000234199",2473.2
"ENSG00000240356",2473.6
"ENSG00000080293",2473.8
"ENSG00000225328",2474
"ENSG00000271590",2474
"ENSG00000226856",2474
"ENSG00000135960",2474.2
"ENSG00000140678",2474.4
"ENSG00000237614",2474.4
"ENSG00000136942",2475
"ENSG00000226953",2475
"ENSG00000204434",2475.4
"ENSG00000130222",2475.6
"ENSG00000076003",2476
"ENSG00000171208",2476.6
"ENSG00000169994",2476.8
"ENSG00000167106",2477
"ENSG00000150551",2477.2
"ENSG00000229536",2477.4
"ENSG00000243024",2477.4
"ENSG00000231040",2477.4
"ENSG00000279166",2477.6
"ENSG00000121966",2478
"ENSG00000231079",2478
"ENSG00000067057",2478.2
"ENSG00000115919",2478.6
"ENSG00000148303",2478.6
"ENSG00000183091",2478.8
"ENSG00000231969",2478.8
"ENSG00000286207",2479
"ENSG00000257815",2479.2
"ENSG00000095303",2479.4
"ENSG00000153234",2479.6
"ENSG00000144278",2480
"ENSG00000238057",2480.2
"ENSG00000260850",2481.4
"ENSG00000227482",2481.6
"ENSG00000286234",2482
"ENSG00000223784",2482
"ENSG00000238266",2482.4
"ENSG00000224578",2482.4
"ENSG00000136810",2482.4
"ENSG00000227355",2482.6
"ENSG00000173598",2482.6
"ENSG00000237844",2482.8
"ENSG00000286850",2483
"ENSG00000235335",2483
"ENSG00000130707",2483.2
"ENSG00000270557",2483.4
"ENSG00000136830",2483.8
"ENSG00000259905",2483.8
"ENSG00000103460",2483.8
"ENSG00000236107",2483.8
"ENSG00000204334",2484.2
"ENSG00000106780",2484.4
"ENSG00000228222",2484.6
"ENSG00000259953",2484.8
"ENSG00000066629",2485
"ENSG00000065328",2485.4
"ENSG00000229941",2485.6
"ENSG00000260135",2486
"ENSG00000144320",2486.8
"ENSG00000087253",2487
"ENSG00000231646",2487
"ENSG00000258084",2487.2
"ENSG00000234961",2487.6
"ENSG00000151655",2487.8
"ENSG00000139352",2488
"ENSG00000144331",2488
"ENSG00000246379",2488.4
"ENSG00000188452",2488.6
"ENSG00000162998",2488.8
"ENSG00000115415",2488.8
"ENSG00000258048",2489
"ENSG00000288064",2489
"ENSG00000198610",2489.2
"ENSG00000148175",2489.8
"ENSG00000165309",2490
"ENSG00000231858",2490
"ENSG00000139329",2490
"ENSG00000107537",2490.2
"ENSG00000234156",2490.4
"ENSG00000238217",2491
"ENSG00000211897",2491.4
"ENSG00000270757",2491.4
"ENSG00000248079",2491.6
"ENSG00000138356",2492.2
"ENSG00000168530",2492.2
"ENSG00000107485",2492.4
"ENSG00000182329",2492.4
"ENSG00000163599",2493
"ENSG00000287524",2493.2
"ENSG00000174453",2493.2
"ENSG00000144452",2493.6
"ENSG00000183049",2493.8
"ENSG00000155754",2494.2
"ENSG00000163596",2494.6
"ENSG00000245768",2494.8
"ENSG00000115361",2494.8
"ENSG00000188282",2495.2
"ENSG00000233117",2495.2
"ENSG00000012779",2495.4
"ENSG00000234281",2495.6
"ENSG00000276850",2496.4
"ENSG00000111145",2496.4
"ENSG00000140937",2496.6
